embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
delta	20	answerdotai_ModernBERT-base	delta	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.4862607122700223	0.3547893121909818	0.3018745557432446	0.18524629078612057	0.9024959930566259	0.846448087431694	0.8880555845344585	0.8284153005464481	0.2654929238085975	0.2656203416252027	0.5438532688601225	0.589051033850771	0.5340922423994111	0.47647084834005676	0.5840994340629291	0.5606128279752131
delta	20	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.47537217550261907	0.34799162363968894	0.2926084838214923	0.17939575562857277	0.899541326179554	0.8443213296398892	0.8846633295203512	0.8260387811634349	0.2689176934163545	0.267187444324269	0.5485483548175835	0.5918229950915862	0.5199738255024237	0.46921975205667804	0.5714963866102907	0.5545271330718227
delta	20	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.8455824255943298	0.8455824255943298	0.6076549291610718	0.6076549291610718	1.0	1.0	1.0	1.0	0.15247552675261644	0.15247552675261644	0.38891543226390995	0.38891543226390995	1.0	1.0	1.0	1.0
delta	20	answerdotai_ModernBERT-base	delta	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	-0.05337010952158986	-0.08368313525969757	-0.0536791937580953	-0.07456297543588476	0.48191686710790904	0.4494186823466524	0.45172585901247	0.41173326206067085	0.7875410569009883	0.8359730748734483	0.8832883506096812	0.9204478528698196	0.13076209409831568	0.09617918216779747	0.1971960262951234	0.16002418431598447
delta	20	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	-0.04959097127863845	-0.09040824539928814	-0.047933928038486666	-0.07254859255450821	0.5054227733821706	0.4758891928864569	0.4806969994445104	0.44562243502051985	0.753521713824706	0.7932409189327789	0.8556495497081251	0.8842529881428093	0.1466050896115773	0.11433580330823843	0.22033397721892384	0.1904123180631993
delta	20	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	-0.07478522623164786	-0.059629041011180356	-0.08623569950254427	-0.08176793634737714	0.3487167315537602	0.3547400611620795	0.2875560632309075	0.290519877675841	0.9803173343332552	0.9888156730025206	1.039908222385165	1.0499081396732186	0.04098511952316638	0.03123733481042823	0.06608097106025426	0.05133317137793405
delta	20	answerdotai_ModernBERT-base	delta	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.32779574575833975	-0.3297319318892094	-0.21241580607990423	-0.21329865246959512	0.3732027738651471	0.36765336765336765	0.28467241957308914	0.27856427856427857	0.843443871339288	0.8456663649872602	0.9125082503808676	0.9193585084261017	0.0890682356991774	0.08876974510857502	0.15346549549414612	0.1534310185566893
delta	20	answerdotai_ModernBERT-base	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.35626608519364267	-0.3594342246881877	-0.22621933405377692	-0.2273302039673004	0.3775390401779136	0.3718553459119497	0.2831440379239855	0.27672955974842767	0.8235265939564372	0.8253177240963523	0.8916395755186247	0.8986149415152208	0.0979816309847478	0.09792363157302193	0.16851388377417317	0.16900666157627509
delta	20	answerdotai_ModernBERT-base	delta	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.1920141269130489	-0.19575563245552016	-0.146583595742973	-0.15000739890547768	0.35252211914272213	0.3486997635933806	0.29196162436112183	0.2868400315208826	0.9384339634728841	0.9374517238994409	1.0120357766469508	1.0129252357687986	0.046558196644918545	0.047479874247665595	0.08169625908170948	0.08317492663855768
delta	21	answerdotai_ModernBERT-base	delta	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.4814570743234499	0.3486159445326063	0.29897581551717045	0.1846365046005472	0.9022989293398027	0.8469945355191257	0.8885973250490711	0.8295081967213115	0.2691181940949323	0.26767147549743	0.5457578351103723	0.5845277903381246	0.5053831605240312	0.4700205529341784	0.548295557746645	0.545258581177205
