model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	raw	raw_label	142	15.0	3.2081115221477225	31.0	1.0	0.3333333333333333	0.4	-0.13113618511632527	-0.07169123117991187	0.3846000422060194	0.5827390777930777	0.6599867022176698	3.2759346832399423	3.997798817359471	0.8194346021152917	0.647887323943662	0.6619718309859155	0.26969203348950993	0.4291063999344464	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	conditioned-exclude	conditioned_exclude_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.07565606903423516	0.03856702078135474	0.36498584311819593	0.5880235019871966	0.6206994140280859	3.1987088273988538	4.0563190347109455	0.7885742714088056	0.7526881720430108	0.7849462365591398	0.32215884669915384	0.4900480177269805	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		0	conditioned-cat-only	cat_only_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.07565606903423516	0.03856702078135474	0.36498584311819593	0.5880235019871966	0.6206994140280859	3.1987088273988538	4.0563190347109455	0.7885742714088056	0.7526881720430108	0.7849462365591398	0.32215884669915384	0.4900480177269805	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	raw	raw_label	199	8.0	1.4428159561419673	142.0	1.0	0.125	0.25	-0.02237965500019565	-0.006240739692985468	0.344558605488493	0.4374491295263536	0.787654111602788	3.1986896393371147	3.651040480627366	0.8761035809680963	0.6984924623115578	0.6683417085427136	0.07658783927704269	0.1905613927640737	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	conditioned-exclude	conditioned_exclude_label	142	1.0	-0.0	142.0	142.0	0.0	0.0													0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	raw	raw_label	200	14.0	2.949755162174359	51.0	1.0	0.21428571428571427	0.35714285714285715	0.020521994521863852	-0.01549376200994177	0.42242509144466034	0.5418126009720937	0.7796516557325649	3.723575961583975	4.268914955821806	0.8722534883263214	0.67	0.67	0.282115996925586	0.37808680803371153	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	conditioned-exclude	conditioned_exclude_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.14452283326107657	0.05748008581534145	0.33272112556861494	0.5380105085760902	0.6184286742822209	3.6272137213994657	4.644890173028757	0.780904087347731	0.7681159420289855	0.7391304347826086	0.5462079284844183	0.5248670667204414	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		0	conditioned-cat-only	cat_only_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.14452283326107657	0.05748008581534145	0.33272112556861494	0.5380105085760902	0.6184286742822209	3.6272137213994657	4.644890173028757	0.780904087347731	0.7681159420289855	0.7391304347826086	0.5462079284844183	0.5248670667204414	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	0	raw	raw_label	199	22.0	3.6565111720591474	48.0	1.0	0.22727272727272727	0.36363636363636365	0.011085053304761776	-0.009424969423597412	0.3875690664464637	0.5554412314171903	0.6977679086905267	3.3845036088615488	4.254698842543514	0.7954743059648021	0.6030150753768844	0.6130653266331658	0.2791606463591791	0.41158310557363265	0.0
