n_samples	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	token_mismatch_rate	missing_meaning_count	silhouette	silhouette_ci_low	silhouette_ci_high	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	model	lexeme	distance	embedding_source	head_indices	condition	global_label_scope
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3528421293218516	-0.3374744371363478	-0.31017754729232405	7.685445777908568	7.294219416513764	5.58383396448453e-17	0.9312860289154931	0.996255529643402	0.2659140568099053	transfo-xl-wt103	__ALL__	cosine	head	3,9	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30448776018355206	-0.2779196920050851	-0.26260606691673916	7.685445777908568	7.294219416513764	4.539308174107727e-09	0.8245985602700456	0.4954210420054382	0.21077931536780772	transfo-xl-wt103	__ALL__	euclidean	head	3,9	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3635077855909467	-0.347779359587648	-0.32148659668228635	7.629337029872637	8.304002457555749	3.3637077003812756e-16	0.9265476831611819	0.9970979647913424	0.2715222141296431	transfo-xl-wt103	__ALL__	cosine	head	3,10	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3018735305150365	-0.27556896118342356	-0.2612105904620434	7.629337029872637	8.304002457555749	0.0	0.8061906801754262	0.5100151785515191	0.21871813546977423	transfo-xl-wt103	__ALL__	euclidean	head	3,10	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3688131047600944	-0.34848955868609505	-0.32416101944418335	7.692985344730518	8.094120068552554	0.0	0.9277322609299056	0.9977106184883598	0.27159504734158774	transfo-xl-wt103	__ALL__	cosine	head	3,11	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3059250037924246	-0.27816940849377136	-0.26459511906310423	7.692985344730518	8.094120068552554	7.18518758792967e-09	0.8086380247433429	0.502567006187296	0.21718863801893665	transfo-xl-wt103	__ALL__	euclidean	head	3,11	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3669014026036516	-0.3520796882415021	-0.3239183949504979	8.13213799539783	7.694454019223112	0.0	0.9246058585212281	0.9966455164757274	0.2732702112163146	transfo-xl-wt103	__ALL__	cosine	head	4,5	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30329736731294726	-0.27642767389483963	-0.26179047052961585	8.13213799539783	7.694454019223112	5.880898007758378e-09	0.820907969998801	0.5118022207451774	0.21260014566642388	transfo-xl-wt103	__ALL__	euclidean	head	4,5	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.37390945300778894	-0.35659215585566917	-0.33073394635850745	7.9039144279725635	7.826693849749554	0.0	0.9257802412041001	0.9962761716519839	0.27283321194464677	transfo-xl-wt103	__ALL__	cosine	head	4,6	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3101592957014432	-0.2816700466401801	-0.2680432543290556	7.9039144279725635	7.826693849749554	6.1261980409402224e-09	0.8200486007691362	0.5161388513008661	0.20895848506919154	transfo-xl-wt103	__ALL__	euclidean	head	4,6	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.36490500123914876	-0.3479671855141247	-0.3217951480567226	7.971985939238529	7.277316068173558	0.0	0.9272019384831532	0.9974775893335034	0.2770575382374363	transfo-xl-wt103	__ALL__	cosine	head	4,7	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30504953555024	-0.2780967218168748	-0.26477857842396074	7.971985939238529	7.277316068173558	0.0	0.8262130153198645	0.4946803382351941	0.21544064093226512	transfo-xl-wt103	__ALL__	euclidean	head	4,7	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3729094295323453	-0.35355799883094047	-0.32714607716886307	8.271929500011264	7.71542850133607	0.0	0.9255583601102357	0.9981037034584129	0.27268754552075747	transfo-xl-wt103	__ALL__	cosine	head	4,8	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30900941818203037	-0.28006047640609744	-0.267788218674037	8.271929500011264	7.71542850133607	5.7529560548062986e-09	0.8253676596222763	0.5067066003746596	0.2191551347414421	transfo-xl-wt103	__ALL__	euclidean	head	4,8	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.36268947546000624	-0.3446354351078448	-0.31881614943410885	7.905931886137082	7.041588183283329	1.121267549578802e-16	0.9299731753896472	0.9974871076795366	0.2689730517115805	transfo-xl-wt103	__ALL__	cosine	head	4,9	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3047649049321877	-0.2796974896359834	-0.2642167683335391	7.905931886137082	7.041588183283329	4.383828250651742e-09	0.8267258437356934	0.5105543610142346	0.21369264384559358	transfo-xl-wt103	__ALL__	euclidean	head	4,9	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3719905059091829	-0.3538162356839962	-0.32672460160744915	7.96784703897837	7.681798544207171	0.0	0.9243701662534023	0.9971248768230394	0.274435542607429	transfo-xl-wt103	__ALL__	cosine	head	4,10	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30643785741403134	-0.2795841529216058	-0.26657192844977134	7.96784703897837	7.681798544207171	0.0	0.8201557597097089	0.5192207050935572	0.21274581209031318	transfo-xl-wt103	__ALL__	euclidean	head	4,10	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3686121667850756	-0.35279313192316036	-0.32524215892007563	8.341481267071583	7.387224395703345	1.1199227203371401e-16	0.9283067902357183	0.9973694347757636	0.2783685360524399	transfo-xl-wt103	__ALL__	cosine	head	4,11	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.30530131945748457	-0.27910425765216795	-0.26452651868893334	8.341481267071583	7.387224395703345	0.0	0.8277849720493855	0.5113793608880957	0.21755280407865987	transfo-xl-wt103	__ALL__	euclidean	head	4,11	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.36589965349934916	-0.35131300633055723	-0.32283091991429297	7.529204970049112	7.922638009358	5.610981729590128e-17	0.9246881123229905	0.9956598180339403	0.2777130371449381	transfo-xl-wt103	__ALL__	cosine	head	5,6	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.29934441355822977	-0.27472860256060294	-0.25858789228364437	7.529204970049112	7.922638009358	4.999528932579389e-09	0.8111053597113557	0.4993796744654049	0.21318281136198106	transfo-xl-wt103	__ALL__	euclidean	head	5,6	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.36828903287183673	-0.3526664769853283	-0.3251750990883584	7.744890726865361	7.926714802021693	0.0	0.9248755408350602	0.9968542007556531	0.2766205389657684	transfo-xl-wt103	__ALL__	cosine	head	5,7	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3034469293547169	-0.27528707645196415	-0.26207851785669606	7.744890726865361	7.926714802021693	0.0	0.8151716559445813	0.49657586752094235	0.2147851420247633	transfo-xl-wt103	__ALL__	euclidean	head	5,7	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.37493700155814097	-0.3595992733814067	-0.3306258299676328	7.878569793447613	8.405166800208622	0.0	0.9232661867407195	0.9975283428094697	0.27669337217771306	transfo-xl-wt103	__ALL__	cosine	head	5,8	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.3024233209238991	-0.2757328084609617	-0.2622535052591881	7.878569793447613	8.405166800208622	4.419175760455874e-09	0.8126199847066785	0.5085387523695019	0.21544064093226512	transfo-xl-wt103	__ALL__	euclidean	head	5,8	global_pooled	lexeme_prefixed
13730	516	7.696256620432563	359	1	0.17635658914728683	0.2751937984496124	0.0	0	-0.36810275856051117	-0.3515638213277442	-0.32441876066059394	7.9088792117967115	7.242721446094567	1.677989636498432e-16	0.9290744850309478	0.9961397491569455	0.27093954843408596	transfo-xl-wt103	__ALL__	cosine	head	5,9	global_pooled	lexeme_prefixed
